id,parcel_id,inactive,name,rentable,type,primary_user,address_number,street,zip,image,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
985509164,174-K-121,f,Homewood Senior Center,t,Senior,CitiParks,7321,FRANKSTOWN AVE,15208,https://tools.wprdc.org/images/pittsburgh/facilities/Homewood_Senior_Center.jpg,Homewood North,9,13,42003130200,2,13,5,3-17,40.45691848,-79.89299637
84816915,125-S-150,f,Willie Stargell Restrooms and Concession Stand,f,Concession,CitiParks,557,N LANG AVE,15208,https://tools.wprdc.org/images/pittsburgh/facilities/Willie_Stargell_Restrooms_and_Concession_Stand.jpg,Homewood South,9,13,42003130300,2,13,5,3-17,40.45400001,-79.90028397
22890853,174-R-143,f,Firehouse 17,f,Firehouse,Department of Public Safety,7601,HAMILTON AVE,15208,https://tools.wprdc.org/images/pittsburgh/facilities/Firehouse_17.jpg,Homewood South,9,13,42003130400,2,13,5,3-17,40.45336543,-79.8907901
62668357,125-S-150,f,Homewood Pool Building,f,Pool,CitiParks,557,N LANG AVE,15208,https://tools.wprdc.org/images/pittsburgh/facilities/Homewood_Pool_Building.jpg,Homewood South,9,13,42003130300,2,13,5,3-17,40.45422877,-79.9001018
390751745,,f,Public Works 2nd Division Storage Area,f,Storage,Department of Public Works,6820,HAMILTON AVE,15208,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_2nd_Division_Storage_Area.jpg,Homewood West,9,12,42003120700,2,12,5,3-17,40.45617998,-79.90549333
274604624,125-L-237-0-1,f,Medics 01 and 11,f,Medic Station,Department of Public Safety,519,N DALLAS ST,15208,https://tools.wprdc.org/images/pittsburgh/facilities/Medics_01_and_11.jpg,Homewood West,9,12,42003120700,2,12,5,3-17,40.4557736,-79.90528885
2065871468,125-L-237-0-1,f,Public Works 2nd Division Recycling Drop Off Center,f,Recycling,Department of Public Works,6814,HAMILTON AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_2nd_Division_Recycling_Drop_Off_Center.jpg,Homewood West,9,12,42003120700,2,12,5,3-17,40.45580199,-79.90567758
628820506,125-L-237-0-1,f,Public Works 2nd Division Main Building,f,Service,Department of Public Works,6814,HAMILTON AVE,15208,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_2nd_Division_Main_Building.jpg,Homewood West,9,12,42003120700,2,12,5,3-17,40.45635229,-79.9060265
1440215271,125-L-237-0-1,f,Public Works Recycling Office Trailer,f,Office,Department of Public Works,NA,HAMILTON AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Recycling_Office_Trailer.jpg,Homewood West,9,12,42003120700,2,12,5,3-17,40.45588987,-79.90561
1918999048,125-L-237-0-1,f,Public Works 2nd Division Salt Dome,f,Salt Dome,Department of Public Works,6814,HAMILTON AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_2nd_Division_Salt_Dome.jpg,Homewood West,9,12,42003120700,2,12,5,3-17,40.45600605,-79.90603716
342442837,14-N-258,f,Public Works 4th Division Storage Shed,f,STORAGE,DEPARTMENT OF PUBLIC WORKS,414,BAUSMAN ST,15210,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_4th_Division_Storage_Shed.jpg,Knoxville,3,30,42003300100,5,30,3,4-7,40.41400797,-79.99590761
985660092,14-N-264,f,Public Works 4th Division Salt Dome,f,Salt Dome,Department of Public Works,415,BAUSMAN ST,15210,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_4th_Division_Salt_Dome.jpg,Knoxville,3,30,42003300100,5,30,3,4-7,40.41394388,-79.99555031
1488543871,33-A-200,f,Medic 02,f,Medic Station,Department of Public Safety,430,MATHEWS AVE,15210,https://tools.wprdc.org/images/pittsburgh/facilities/Medic_02.jpg,Knoxville,3,30,42003300100,5,30,3,4-7,40.41361516,-79.99668038
885888028,14-N-258,f,Public Works 4th Division Main Building,f,SERVICE,DEPARTMENT OF PUBLIC WORKS,414,BAUSMAN ST,15210,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_4th_Division_Main_Building.jpg,Knoxville,3,30,42003300100,5,30,3,4-7,40.4139845,-79.99615519
1476861688,124-J-224,f,Larimer Park Shelter,f,Shelter,Department of Public Works,NA,LENORA ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Larimer_Park_Shelter.jpg,Larimer,9,12,42003120400,2,12,5,3-12,40.46673832,-79.91330903
253193315,173-A-247,f,Firehouse 15,f,Firehouse,Department of Public Safety,7024,LEMINGTON AVE,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Firehouse_15.jpg,Lincoln-Lemington-Belmar,9,12,42003120300,2,12,5,3-18,40.47057549,-79.89788623
1691491727,82-H-1-0-2,f,Police Firing Range Trailer,f,POLICE,PUBLIC SAFETY,NA,WASHINGTON BLVD,,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Firing_Range_Trailer.jpg,Lincoln-Lemington-Belmar,9,12,42003981800,2,12,5,3-15,40.47959014,-79.90648138
138807556,124-H-184,f,Paulson Pool Building,f,Pool,CitiParks,1300,PAULSON AVE,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Paulson_Pool_Building.jpg,Lincoln-Lemington-Belmar,9,12,42003120300,2,12,5,3-15,40.46861516,-79.90113993
1985439358,82-H-1-0-2,f,Police Firing Range Building,f,POLICE,PUBLIC SAFETY,NA,WASHINGTON BLVD,,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Firing_Range_Building.jpg,Lincoln-Lemington-Belmar,9,12,42003981800,2,12,5,3-15,40.47938993,-79.90648788
418959764,82-H-1-0-2,f,Police Firing Range Storage Shed,f,POLICE,PUBLIC SAFETY,NA,WASHINGTON BLVD,,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Firing_Range_Storage_Shed.jpg,Lincoln-Lemington-Belmar,9,12,42003981800,2,12,5,3-15,40.48020946,-79.90601534
1095769060,82-H-1-0-2,f,Police Firing Range Observation Tower,f,POLICE,PUBLIC SAFETY,NA,WASHINGTON BLVD,,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Firing_Range_Observation_Tower.jpg,Lincoln-Lemington-Belmar,9,12,42003981800,2,12,5,3-15,40.47982629,-79.90624412
455152834,173-L-161,f,Chadwick Maintenance Building,f,Utility,Department of Public Works,NA,OBERLIN ST,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Chadwick_Maintenance_Building.jpg,Lincoln-Lemington-Belmar,9,12,42003561900,2,12,5,3-18,40.46529031,-79.89065842
269075,"173-L-039,040,163",f,Chadwick Recreation Center,f,Rec Center,CitiParks,1462,OBERLIN ST,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Chadwick_Recreation_Center.jpg,Lincoln-Lemington-Belmar,9,12,42003561900,2,12,5,3-18,40.46499306,-79.89081697
344574544,124-H-184,f,Paulson Pool Guard Room,f,Pool Closed,CitiParks,1300,PAULSON AVE,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Paulson_Pool_Guard_Room.jpg,Lincoln-Lemington-Belmar,9,12,42003120300,2,12,5,3-15,40.46871448,-79.9010745
477492276,124-H-116,f,Paulson Recreation Center,t,Rec Center,CitiParks,1201,PAULSON AVE,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Paulson_Recreation_Center.jpg,Lincoln-Lemington-Belmar,9,12,42003120300,2,12,5,3-15,40.46823802,-79.90351256
636403604,173-K-209,f,Chadwick Concession Stand,f,Concession,CitiParks,NA,OBERLIN ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Chadwick_Concession_Stand.jpg,Lincoln-Lemington-Belmar,9,12,42003561900,2,12,5,3-18,40.46501998,-79.89121126
1987524533,184-G-250,f,McBride Picnic Shelter 2,f,Shelter,Department of Public Works,NA,MCBRIDE AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/McBride_Picnic_Shelter_2.jpg,Lincoln Place,5,31,42003310200,3,31,4,4-20,40.3702353,-79.90703382
1424834550,184-G-250,f,McBride Picnic Shelter 1,f,Shelter,Department of Public Works,NA,MCBRIDE AVE,15207,https://tools.wprdc.org/images/pittsburgh/facilities/McBride_Picnic_Shelter_1.jpg,Lincoln Place,5,31,42003310200,3,31,4,4-20,40.37050648,-79.90547107
122537844,184-G-250,f,McBride Service and Restroom Building,f,Restrooms,Department of Public Works,NA,MCBRIDE AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/McBride_Service_and_Restroom_Building.jpg,Lincoln Place,5,31,42003310200,3,31,4,4-20,40.36995979,-79.90705332
1193583166,184-G-249,f,McBride Swimming Pool Building,f,Pool,Department of Public Works,1785,MCBRIDE AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/McBride_Swimming_Pool_Building.jpg,Lincoln Place,5,31,42003310200,3,31,4,4-20,40.37025094,-79.90742009
884051009,185-M-62,f,Lincoln Place Park Building,f,Restrooms,Department of Public Works,NA,COX AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Lincoln_Place_Park_Building.jpg,Lincoln Place,5,31,42003310200,3,31,4,4-20,40.37009103,-79.91728986
1082106537,26-C-194,f,Paul Sciullo Field Storage,f,Storage,Department of Public Works,408,ELLA ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Paul_Sciullo_Field_Storage.jpg,Lower Lawrenceville,7,9,42003060300,2,9,2,3-6,40.46263251,-79.95526339
1497955946,26-C-194,f,Paul Sciullo Field Concession Stand,f,Concession,Department of Public Works,408,ELLA ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Paul_Sciullo_Field_Concession_Stand.jpg,Lower Lawrenceville,7,9,42003060300,2,9,2,3-6,40.46254483,-79.95530062
271629667,49-K-61,f,Arsenal Park Building,f,Restrooms,CitiParks,3900,BUTLER ST,15201,https://tools.wprdc.org/images/pittsburgh/facilities/Arsenal_Park_Building.jpg,Lower Lawrenceville,7,6,42003060300,2,6,2,3-3,40.46676132,-79.96034463
554864026,49-P-13,f,Firehouse 06,f,Firehouse,Department of Public Safety,3958,PENN AVE,15201,https://tools.wprdc.org/images/pittsburgh/facilities/Firehouse_06.jpg,Lower Lawrenceville,7,6,42003060300,2,6,2,3-6,40.46488627,-79.95814099
2037453966,26-A-66,f,Sullivan Concession Stand,f,Concession,CitiParks,NA,CABINET WAY,15201,https://tools.wprdc.org/images/pittsburgh/facilities/Sullivan_Concession_Stand.jpg,Lower Lawrenceville,7,6,42003060300,2,6,2,3-6,40.46215318,-79.96313303
270269111,26-C-194,f,Paul Sciullo Field Third Base Dugout,f,Dugout,Department of Public Works,408,ELLA ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Paul_Sciullo_Field_Third_Base_Dugout.jpg,Lower Lawrenceville,7,9,42003060300,2,9,2,3-6,40.46264978,-79.95502053
603472294,26-C-194,f,Paul Sciullo Field First Base Dugout,f,Dugout,Department of Public Works,408,ELLA ST,15224,https://tools.wprdc.org/images/pittsburgh/facilities/Paul_Sciullo_Field_First_Base_Dugout.jpg,Lower Lawrenceville,7,9,42003060300,2,9,2,3-1,40.46247678,-79.95517323
791412321,22-K-154,f,Manchester Field Storage,f,STORAGE,DEPARTMENT OF PUBLIC WORKS,NA,N FRANKLIN ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Manchester_Field_Storage.jpg,Manchester,6,21,42003210700,1,21,1,1-8,40.45656136,-80.02562628
815830043,22-F-170,f,Manchester Pool Building,f,Pool Closed,CitiParks,1818,FULTON ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Manchester_Pool_Building.jpg,Manchester,6,21,42003210700,1,21,1,1-8,40.4587124,-80.02579429
411190832,22-R-276,f,Firehouse 37,f,Firehouse,Department of Public Safety,1124,W NORTH AVE,15233,https://tools.wprdc.org/images/pittsburgh/facilities/Firehouse_37.jpg,Manchester,6,21,42003210700,1,21,1,1-8,40.45324649,-80.02183267
1445664286,45-A-180,f,Medic 10,f,Medic Station,Department of Public Safety,2800,SHADELAND AVE,15212,https://tools.wprdc.org/images/pittsburgh/facilities/Medic_10.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.4699878,-80.03012128
1442073329,76-J-88,f,Firehouse 33 Truck,f,Firehouse,Department of Public Safety,3284,CENTRAL AVE,15212,https://tools.wprdc.org/images/pittsburgh/facilities/Firehouse_33_Truck.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.47663965,-80.02968966
592989560,76-N-60,f,Young Concession Stand,f,Concession,CitiParks,NA,COMPLETE ST,15212,https://tools.wprdc.org/images/pittsburgh/facilities/Young_Concession_Stand.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.47310167,-80.03204997
2128639733,26-N-338,f,Police Accident Investigation SWAT Building,f,POLICE,PUBLIC SAFETY,2945,WEBSTER AVE,15219,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Accident_Investigation_SWAT_Building.jpg,Middle Hill,6,5,42003050100,3,5,2,2-5,40.45273473,-79.96572606
544290996,121-L-128,f,Morningside Senior Center,t,Senior,CitiParks,6944,PRESIDENT WAY,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Morningside_Senior_Center.jpg,Morningside,7,10,42003101400,2,10,5,3-7,40.4838976,-79.92498053
562322545,1221-L-128,f,Joe Natoli Field Announcers Booth,f,Activity,Department of Public Works,NA,PRESIDENT WAY,,https://tools.wprdc.org/images/pittsburgh/facilities/Joe_Natoli_Field_Announcers_Booth.jpg,Morningside,7,10,42003101400,2,10,5,3-7,40.48362567,-79.92620338
1828904178,121-L-128,f,Morningside Fieldhouse,f,Concession,CitiParks,100,ANTIETAM ST,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Morningside_Fieldhouse.jpg,Morningside,7,10,42003101400,2,10,5,3-7,40.48459169,-79.92573727
919692108,1221-L-128,f,Joe Natoli Field Batting Cage Building,f,Activity,Department of Public Works,NA,PRESIDENT WAY,,https://tools.wprdc.org/images/pittsburgh/facilities/Joe_Natoli_Field_Batting_Cage_Building.jpg,Morningside,7,10,42003101400,2,10,5,3-7,40.4836433,-79.92503056
144617671,82-F-47,f,Heths Park Concession Stand,f,Concession,CitiParks,5435,HAMPTON ST,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Heths_Park_Concession_Stand.jpg,Morningside,7,10,42003101400,2,10,5,3-7,40.47736829,-79.92816583
1897926986,82-F-32,f,St. Raphael Bocci Building,f,Utility,CitiParks,5499,BRYANT ST,15206,https://tools.wprdc.org/images/pittsburgh/facilities/St._Raphael_Bocci_Building.jpg,Morningside,7,10,42003101400,2,10,5,3-7,40.478453,-79.92802154
555530939,121-L-128,f,Joe Natoli Field Storage Building,f,Storage,Department of Public Works,NA,PRESIDENT WAY,,https://tools.wprdc.org/images/pittsburgh/facilities/Joe_Natoli_Field_Storage_Building.jpg,Morningside,7,10,42003101400,2,10,5,3-7,40.48453879,-79.92556962
559166533,120-D-50,f,Public Works Construction Division Building,f,Service,Department of Public Works,6301,BUTLER ST,15201,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Construction_Division_Building.jpg,Morningside,7,10,42003101400,2,10,5,3-7,40.4898729,-79.93590008
909154936,82-H-1-0-2,f,Public Works Heths Run Building,f,Office,Department of Public Works,NA,HETH'S RUN ACCESS RD,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Heths_Run_Building.jpg,Morningside,7,10,42003980100,2,10,5,3-7,40.48317327,-79.92438435
696135046,,f,Morningside Crossing,f,Senior,CitiParks,1802,JANCEY ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Morningside_Crossing.jpg,Morningside,7,10,42003101400,2,10,5,3-7,40.4861716,-79.92595239
911220262,1-N-219,f,Mount Washington Gazebo,f,Shelter,Department of Public Works,NA,MERRIMAC ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Mount_Washington_Gazebo.jpg,Mount Washington,2,19,42003190300,5,19,3,4-1,40.43508322,-80.01327151
1512406540,4-F-281,f,Mount Washington Senior Center,t,Senior,CitiParks,122,VIRGINIA AVE,15211,https://tools.wprdc.org/images/pittsburgh/facilities/Mount_Washington_Senior_Center.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.43005473,-80.0079767
1892053192,4-A-245,f,Ream Pool Building and Recreation Center,f,Pool,CitiParks,321,MERRIMAC ST,15211,https://tools.wprdc.org/images/pittsburgh/facilities/Ream_Pool_Building_and_Recreation_Center.jpg,Mount Washington,2,19,42003190300,5,19,3,4-1,40.43095677,-80.01347913
1664984514,4-G-74,f,Firehouse 27,f,Firehouse,Department of Public Safety,96,VIRGINIA AVE,15211,https://tools.wprdc.org/images/pittsburgh/facilities/Firehouse_27.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.429512,-80.00704285
1883573076,005-S-097,f,Mount Washington Shelter House,f,Shelter,CitiParks,529,NORTON ST,15211,https://tools.wprdc.org/images/pittsburgh/facilities/Mount_Washington_Shelter_House.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.42464593,-80.01341159
2125838358,5-D-95,f,Olympia Park Shelter,f,Shelter,Department of Public Works,NA,OLYMPIA RD,,https://tools.wprdc.org/images/pittsburgh/facilities/Olympia_Park_Shelter.jpg,Mount Washington,2,19,42003190300,5,19,3,4-1,40.43121899,-80.01802534
538822860,5-D-95,f,Olympia Park Recreation Center,f,Activity,CitiParks,447,HALLOCK ST,15211,https://tools.wprdc.org/images/pittsburgh/facilities/Olympia_Park_Recreation_Center.jpg,Mount Washington,2,19,42003190300,5,19,3,4-1,40.43127749,-80.01831209
1812966140,27-D-35,f,DOMI Asphalt Division Storage Building,f,Storage,Department of Public Works,450112,CENTRE AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/DOMI_Asphalt_Division_Storage_Building.jpg,North Oakland,6,5,42003562000,3,5,4,2-23,40.45222743,-79.95346804
690592919,27-D-35,f,DOMI Asphalt Division Building,f,Service,Department of Mobility and Infrastructure,4501,CENTRE AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/DOMI_Asphalt_Division_Building.jpg,North Oakland,6,5,42003562000,3,5,4,2-23,40.4520094,-79.95330515
705307272,27-S-150-0-3,f,Schenley Plaza Maintenance Building,f,Service,Department of Public Works,261,SCHENLEY DR,,https://tools.wprdc.org/images/pittsburgh/facilities/Schenley_Plaza_Maintenance_Building.jpg,North Oakland,8,4,42003040500,3,4,4,2-7,40.44220152,-79.95279992
1741704843,68-M-42,f,Oakwood Shelter,f,Shelter,Department of Public Works,1684,DURBIN ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Oakwood_Shelter.jpg,Oakwood,2,28,42003562800,5,28,6,1-19,40.42593065,-80.06698593
1730090585,39-N-36,f,Oakwood Concession Stand,f,Concession,Department of Public Works,NA,NOBLESTOWN RD,,https://tools.wprdc.org/images/pittsburgh/facilities/Oakwood_Concession_Stand.jpg,Oakwood,2,28,42003562800,5,28,6,1-19,40.42533435,-80.06561886
750705679,68-M-32,f,Oakwood Restrooms,f,Restrooms,Department of Public Works,1684,DURBIN ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Oakwood_Restrooms.jpg,Oakwood,2,28,42003562800,5,28,6,1-19,40.42605347,-80.06644138
117010663,95-J-32,f,Overbrook Senior Center,f,Senior,CitiParks,2199,DARTMORE ST,15234,https://tools.wprdc.org/images/pittsburgh/facilities/Overbrook_Senior_Center.jpg,Overbrook,4,32,42003320400,5,32,3,4-23,40.38846376,-79.99569443
891891149,95-N-390,f,Overbrook Community Center,f,Community,CitiParks,2406,SAW MILL RUN BLVD,15234,https://tools.wprdc.org/images/pittsburgh/facilities/Overbrook_Community_Center.jpg,Overbrook,4,32,42003320700,5,32,3,4-25,40.3848291,-79.99534783
1410901065,76-D-1-0-2,f,Riverview Park Activities Building,t,Shelter,Department of Public Works,260,RIVERVIEW DR,15214,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Park_Activities_Building.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.4807775,-80.01765428
1318286666,115-C-341,f,Riverview Park Soccer Field Restrooms,f,Restrooms,Department of Public Works,139,MAIRDALE AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Park_Soccer_Field_Restrooms.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.48958488,-80.02055332
1549567971,76-D-1-0-2,f,Public Works 1st Division Main Building,f,Service,Department of Public Works,300,KILBUCK RD,15214,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_1st_Division_Main_Building.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.47812396,-80.01743209
1239123491,76-D-1-0-2,f,Riverview Playground Shelter,f,Shelter,Department of Public Works,NA,RIVERVIEW AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Playground_Shelter.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.48136144,-80.01786623
871950476,76-D-1-0-2,f,Riverview Park Bus Shelter at Delaware St,f,Shelter,Department of Public Works,NA,PERRYSVILLE AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Park_Bus_Shelter_at_Delaware_St.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.47990288,-80.01216904
1704555952,162-S-80,f,Garvin Park Third Base Dugout,f,Dugout,Department of Public Works,NA,GARVIN ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Garvin_Park_Third_Base_Dugout.jpg,Perry North,1,26,42003260200,1,26,1,1-15,40.49236444,-80.0182607
1705831529,76-D-1-0-2,f,Riverview Park Locust Shelter,t,Shelter,Department of Public Works,NA,RIVERVIEW AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Park_Locust_Shelter.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.48529023,-80.02222055
914311806,,f,Riverview Park Perrysville Ave Bus Shelter,f,Shelter,Department of Public Works,NA,PERRYSVILLE AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Park_Perrysville_Ave_Bus_Shelter.jpg,Perry North,1,26,42003260700,1,26,1,1-15,40.48392957,-80.01342975
1209638372,115-D-187,f,Firehouse 34,f,Firehouse,Department of Public Safety,3914,PERRYSVILLE AVE,15212,https://tools.wprdc.org/images/pittsburgh/facilities/Firehouse_34.jpg,Perry North,1,26,42003260200,1,26,1,1-15,40.49006214,-80.01816561
584423400,76-D-1-0-2,f,Public Works 1st Division Salt Dome,f,Salt Dome,Department of Public Works,300,KILBUCK RD,15214,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_1st_Division_Salt_Dome.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.47846892,-80.0169267
1059695611,76-D-1-0-2,f,Riverview Park Chapel,t,Shelter,Department of Public Works,NA,RIVERVIEW DR,15214,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Park_Chapel.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.47864268,-80.01980541
1264685831,162-S-80,f,Garvin Park First Base Dugout,f,Dugout,Department of Public Works,NA,GARVIN ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Garvin_Park_First_Base_Dugout.jpg,Perry North,1,26,42003260200,1,26,1,1-15,40.49246934,-80.01803332
1904073058,162-S-88,f,Garvin Park Fieldhouse,f,Storage,Department of Public Works,44,GARVIN ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Garvin_Park_Fieldhouse.jpg,Perry North,1,26,42003260200,1,26,1,1-15,40.49261387,-80.01892683
524638089,162-S-80,f,Garvin Park Concession Stand,f,Concession,Department of Public Works,60,GARVIN ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Garvin_Park_Concession_Stand.jpg,Perry North,1,26,42003260200,1,26,1,1-15,40.49230256,-80.01807269
1842530592,76-D-1-0-2,f,Riverview Park Valley Refuge Picnic Shelter,t,Shelter,Department of Public Works,NA,RIVERVIEW DR,15214,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Park_Valley_Refuge_Picnic_Shelter.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.47934088,-80.01540503
829472361,76-D-1-0-2,f,Riverview Pool Building,f,Pool,CitiParks,400,RIVERVIEW DR,15214,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Pool_Building.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.47970937,-80.01817173
706706328,76-D-1-0-2,f,Riverview Park Wissahickon Office Building,f,Office,Department of Public Works,NA,RIVERVIEW AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Park_Wissahickon_Office_Building.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.48028567,-80.01837163
277316717,76-D-1-0-2,f,Riverview Park Welcome Center,f,Service,CitiParks,158,RIVERVIEW AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Park_Welcome_Center.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.48300395,-80.01841506
1876518796,76-D-1-0-2,f,Riverview Park Centennial Shelter,f,Shelter,Department of Public Works,NA,RIVERVIEW AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Park_Centennial_Shelter.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.4803351,-80.01954423
777435376,76-D-1-0-2,f,Riverview Watson Cabin,f,Cabin,CitiParks,NA,,,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Watson_Cabin.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.48489329,-80.02346287
869326639,46-K-214,f,Medic 04,f,Medic Station,Department of Public Safety,215,LAFAYETTE AVE,15214,https://tools.wprdc.org/images/pittsburgh/facilities/Medic_04.jpg,Perry South,6,26,42003261400,1,26,1,1-12,40.46539284,-80.00965869
728670745,46-B-290,f,Fowler Field Lights Building,f,Utility,Department of Public Works,NA,N CHARLES ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Fowler_Field_Lights_Building.jpg,Perry South,6,26,42003261400,1,26,1,1-23,40.47048749,-80.01005702
1139965717,127-H-100-01,f,Frick Park Bowling Greens Building,f,Storage,Department of Public Works,NA,REYNOLDS ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Frick_Park_Bowling_Greens_Building.jpg,Point Breeze,9,14,42003981100,3,14,4,3-14,40.44481913,-79.90090742
18614246,85-D-50-0-1,f,Mellon Park Building,f,Storage,Department of Public Works,NA,SHADY AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Mellon_Park_Building.jpg,Point Breeze,8,14,42003140400,3,14,4,2-17,40.45240048,-79.91952909
1314604727,127-H-100-0-1,f,Frick Park Bowling Greens Shelter,f,Shelter,Department of Public Works,NA,REYNOLDS ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Frick_Park_Bowling_Greens_Shelter.jpg,Point Breeze,9,14,42003981100,3,14,4,3-14,40.44482933,-79.90103516
220437034,85-D-50-0-1,f,Mellon Park Scaife Building,f,Office,CitiParks,1047,SHADY AVE,15232,,Point Breeze,8,14,42003140400,3,14,4,2-17,40.45170504,-79.91945233
1058907971,85-D-50-0-1,f,Mellon Park Garden Society Center,f,Activity,CitiParks,1049,SHADY AVE,15232,https://tools.wprdc.org/images/pittsburgh/facilities/Mellon_Park_Garden_Society_Center.jpg,Point Breeze,8,14,42003140400,3,14,4,2-17,40.45160952,-79.91872367
990625521,127-H-100-0-1,f,Frick Park Entrance Gate,f,Service,CitiParks,NA,S HOMEWOOD AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Frick_Park_Entrance_Gate.jpg,Point Breeze,9,14,42003981100,3,14,4,3-14,40.44619349,-79.90320093
225011312,127-H-100-0-1,f,Frick Park Bowling Greens Garage,f,Activity,CitiParks,NA,REYNOLDS ST,15217,https://tools.wprdc.org/images/pittsburgh/facilities/Frick_Park_Bowling_Greens_Garage.jpg,Point Breeze,9,14,42003981100,3,14,4,3-14,40.44476027,-79.90077995
